path,stream,bytes,sha256,source_url,archive_sha256,download_date
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S4/V-S4.csv,V-,19863006,8bea1d9748bc5e3237c1aa512692f79ba4e5eb52b1defe1f88b13bf851886538,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/St (Driver C)/St1/V-St1.csv,V-,11545416,d386dd533a38e6a8e053788f274c619b3a2bcd097daa0983144b491573ca9237,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/St (Driver C)/St4/V-St4.csv,V-,2794203,8d1849f9a61a7612e70c4326d747ddd4a6c41a33ad812eb68e42f8d6b2934e6d,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/St (Driver C)/St6/V-St6.csv,V-,10437990,a1e027d958baca7a2a12cbf927f4998e26d635f3e1ad211bb13db7927b3e227c,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/St (Driver C)/St7/V-St7.csv,V-,8944996,dff3ac18f9f2056275868af8caada86ea8c903c48c3b35d207bb808602aba88f,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfa01/V-Vfa01.csv,V-,2398099,81ad22765340419e1ea88e69e2a92dc38c260f244c5aeb951c88fb668908ad37,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfa02/V-Vfa02.csv,V-,13955001,bce837348c306ba343b36f2d44878f0ac1e68ada3c2852bba50056749f40ca7d,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb01a/V-Vfb01a.csv,V-,3363089,38a385d3fe81076bd82ef911f674ec34bc8954159397361614db1386f2abfdee,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb01b/V-Vfb01b.csv,V-,795266,eef2a336860a2a4a467ea7a76407b66ed602f0b8779dfa19a2be8ef16ef00ae7,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb01c/V-Vfb01c.csv,V-,1280169,25cb9562fd74e86e18c8d04aee38d6c8f65c3b4ce1bb1de8226aa22e0af08718,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb01d/V-Vfb01d.csv,V-,2123447,b41878109b774666af1698b374c2273f3c0c9092888522ac8fadaf10f3b70160,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02a/V-Vfb02a.csv,V-,7418599,ac664839bde2f1519a0a39acf261c819066cff48409cdf12cabe3c562b8bfa30,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02b/V-Vfb02b.csv,V-,2240834,50cc9f72afb63f25ed42b2d2bf5b09e48ec768750603c7d078b9c9bfa272ae30,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02c/V-Vfb02c.csv,V-,132991,c68f61a381555a0c5669b9952b59d7424f1bef82fd05b1cb8fbc26bb549b12aa,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02d/V-Vfb02d.csv,V-,182339,51dd189b27452c83f76b58e751a510cbc5d9b4e1d300396274f2efb8bd450232,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02e/V-Vfb02e.csv,V-,202703,ebf89d496674e64391e89820fb2ad6db5a66f3204375c3abc5db1f225cabbcf3,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02f/V-Vfb02f.csv,V-,136684,5430fd60efdb7a85fc42837e647f245a860d996c86cc73634fd7d2ab3175c5a1,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02g/V-Vfb02g.csv,V-,5570770,09c317c6e7e3b8534459610c7b47a23787563febc6fdeae015f04f037737a878,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta01a/V-Vta1a.csv,V-,5288733,4857a85a1c6f13eb48f80fc695e1e339af90dff1cbf8accaa5da13dd63304a49,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta01b/V-Vta1b.csv,V-,198110,23b4e70ca03acb6aadb4c1d2e68d1dd6f996e695dd56e1fb2f6ff6ffaac3b46e,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta02/V-Vta2.csv,V-,2222734,7bb966aa72278f3c8fbf39510fa53fce1daccbf465e8153adb6f4d520c1bf2be,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta03/V-Vta3.csv,V-,175163,2c6b7e53f2faa0d1c5cbe25d47a3293a878504f12226b0ea77b873807d827172,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta04/V-Vta4.csv,V-,370003,f21eda72f506f4c4c0c3cf5828b096edbddc59bf1bbb4da6619f9f060622e754,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta05/V-Vta5.csv,V-,73728,2c199c21f3a7e70e4265c051307848828120c404ec2ce16d962c53bab423d739,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta06/V-Vta6.csv,V-,284633,0f372c0946092966eba77bcdaf6bb3ebf6b15c60a6ed2f290e4426f61466135b,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta07/V-Vta7.csv,V-,176565,b79e883cc8d3b4c6d5fef0954aa707bea947b8d796bd138c7b3eec1f6e6390c2,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta08/V-Vta8.csv,V-,732865,316f79fa86937f147795c702bea668d605e188c7d6f0f399c445ef12e37f964e,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta09/V-Vta9.csv,V-,46738,c0f9419e6cb8b5937663af729a2aa007fbb3c8add15074bff78a0b120ecaf8ac,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta10/V-Vta10.csv,V-,321356,b16817eecd63a0f8bc27ae8b3490760e394391535c798587602f6feaab856001,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta11/V-Vta11.csv,V-,122161,a18d901420f06dd598597716786334afd1648000037568c782429d973507028e,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta12/V-Vta12.csv,V-,140652,c24b48fcf0ee5ab1be0416a5b0b5d4fc087cc65fc990f850e799e705fa1cb1bd,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta13/V-Vta13.csv,V-,98450,5d9f5a8f99d21cff2f3d85ee4faec473b74c28be2c3dfc0ff1976375fc84501a,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta14/V-Vta14.csv,V-,593318,27cac1b546258a188c9034560b73cf970e950213894325345570bfc1fa50b7e1,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta15/V-Vta15.csv,V-,177465,c16729168b373c1aba8e71f6af00e5e92fcd232d513b2b5ac2c275586694aded,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta16/V-Vta16.csv,V-,2312817,8de195165a29ddea5f138d704fb3107405d823c32e54b8d49009b120ba4894aa,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta17/V-Vta17.csv,V-,944997,b866394640dd88ec9b8946f3bd8b4f4bb9e56253b4ef77fff7e23889a25d5a5d,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta19/V-Vta19.csv,V-,62292,c52a7a642ebb61501d2ce4f805e06ca218e91d5ade7f1327f5c46d9933c33ecc,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta20/V-Vta20.csv,V-,577317,17c4e9933bfb1d2c9e006dfacfc5a760532804e9fe3b1120f97b94c2c1785ffb,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta21/V-Vta21.csv,V-,430922,12f6c6a3f00af8e2e5f9cdb368f5952e32986dfd437707b83fd6890893458aa8,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta22/V-Vta22.csv,V-,323518,7e2e52e2b9b568ea3e1c463c7ec77e5fd56b371f3149ff3149d00482a8ca8de9,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta23/V-Vta23.csv,V-,232810,b3a4d14906d1783b565ee27c43d012804cfefaef14a4c6f5114ea683269ff06f,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta24/V-Vta24.csv,V-,241654,51f89a408dec57e46d4d6ea80454e7974c38cb59d90f2a8a109899e88197ed41,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta25/V-Vta25.csv,V-,129385,a02be7752e5d606c88dfa5a875f5a02684f06d68fa97f25112ad975aa0621448,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta26/V-Vta26.csv,V-,388954,f5233605b530d4511c259b149fecf142aff34e80d444567f68a4ad08a986505a,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta27/V-Vta27.csv,V-,583915,bb8cee07da2802f0b543cd9ffe682262a19e8e0e9d6692b1eb792e03bc512d3b,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta28/V-Vta28.csv,V-,859662,db64f82bd2badebe3c63394495045aeee9579f1e62fe0532a09c7752c4dba5d9,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta29/V-Vta29.csv,V-,4907770,e3794b1e4da783ad5ee5eb98eb687b78f1a0ebcec519aa6d68ae029d10d72313,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta30/V-Vta30.csv,V-,3460420,15d33059adbdee84391153fe23d43d63c3bf7370e5da8cca66fb9c5d334730c8,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb01/V-Vtb1.csv,V-,6696680,fcb832a379d1827c6863690b7c39805e06f0318aac7ed24c5b515cfe90fdb516,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb02/V-Vtb2.csv,V-,1149458,18bd17ba2fc06a70a2fca32d7a913c5543011be583b60e1db8a78a4167f84482,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb03/V-Vtb3.csv,V-,1663807,cffedec2b0088ae62d8323417cd25905a94261aa8e58ec81759d81bb72058620,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb04/V-Vtb4.csv,V-,127079,f918795f7af8b69e24261fab948424422fab381d0226b605b85be5a4b7cccf4d,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb05/V-Vtb5.csv,V-,13070303,9d7f2694d9311d71e9d6258ca29dcbd75ad4e7f8077662619c72a50d33c67892,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb06/V-Vtb6.csv,V-,104997,d2d563ba86d9d9ef1a636a3a9ecca4ff4983a15b6214a44db999f64934af8dc7,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb07/V-Vtb7.csv,V-,94550,f5830144b2f857d1a0f0e94a1b95ed267065fbac8819a37b079280da56f7cae4,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb08/V-Vtb8.csv,V-,138144,31be17ec68f9a1adda4657812effda6203fa058bd043dd76b19639ce98febe6b,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb09/V-Vtb9.csv,V-,92473,d50851c0f724a3b839674071240deacdcb3ed1ea2d582691ea459355c32fa45f,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb10/V-Vtb10.csv,V-,40687,b0958971cd26d31ac74cb0f3496e9bfbd1a0cdcec022b2a192e727539bb8d0b1,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb11/V-Vtb11.csv,V-,88068,bb66b9394af2f8f9183e5cc986ce94fcd36627455e6e3512206b974082b6ca62,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
IO-VNBD-unsync/Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb12/V-Vtb12.csv,V-,98988,f6c0b0e704bb745648fe30f48c2e38c1f0ea0f653b71f51a837e9a21b845ceb8,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Unsynchronised V and S Dataset.zip'),dc603920b5ba2cfdc31c23a8a39a1d95c64fe82466fd2ae8f47f0418ff0e1a5c,2026-08-27
